Ledger_Number,Row_Count,Transaction_Fee_med,Transaction_Fee_avg,Transaction_Fee_max,Transaction_Fee_min,Transaction_Fee_sum
64208495,26,12.0,17.307692307692307,150,12,450
64211495,16,12.0,12.0,12,12,192
64214495,33,12.0,11.696969696969697,12,10,386
64217495,29,12.0,12.0,12,12,348
64220495,20,12.0,12.0,12,12,240
64223495,21,12.0,11.904761904761905,12,10,250
64226495,18,12.0,11.777777777777779,12,10,212
64229495,20,12.0,12.0,12,12,240
64232495,20,12.0,12.0,12,12,240
64235495,24,12.0,12.0,12,12,288
64238495,26,12.0,17.307692307692307,150,12,450
64241495,32,12.0,11.9375,12,10,382
64244495,28,12.0,11.714285714285714,12,10,328
64247495,57,12.0,14.31578947368421,150,10,816
64250495,20,12.0,12.0,12,12,240
64253495,23,12.0,16.391304347826086,117,10,377
64256495,28,12.0,11.714285714285714,12,10,328
64259495,24,12.0,12.0,12,12,288
64262495,30,12.0,12.0,12,12,360
64265495,31,12.0,730.5483870967741,5789,10,22647
64268495,19,12.0,12.0,12,12,228
64271495,24,12.0,12.0,12,12,288
64274495,24,12.0,12.0,12,12,288
64277495,21,12.0,18.571428571428573,150,12,390
64280495,25,12.0,232.04,5513,12,5801
64283495,27,12.0,11.62962962962963,12,10,314
64286495,39,12.0,11.64102564102564,12,10,454
64289495,16,12.0,12.0,12,12,192
64292495,20,12.0,12.0,12,12,240
64295495,27,12.0,12.0,12,12,324
64298495,24,12.0,12.0,12,12,288
64301495,23,12.0,12.0,12,12,276
64304495,21,12.0,11.904761904761905,12,10,250
64307495,22,12.0,11.818181818181818,12,10,260
64310495,24,12.0,11.916666666666666,12,10,286
64313495,23,12.0,60.56521739130435,1000,10,1393
64316495,25,12.0,11.92,12,10,298
64319495,28,12.0,12.0,12,12,336
64322495,25,12.0,12.0,12,12,300
64325495,24,12.0,12.0,12,12,288
64328495,24,12.0,12.0,12,12,288
64331495,24,12.0,12.0,12,12,288
64334495,39,12.0,41.87179487179487,1000,10,1633
64337495,22,12.0,18.181818181818183,150,10,400
64340495,31,12.0,16.451612903225808,150,12,510
64343495,25,12.0,12.0,12,12,300
64346495,26,12.0,12.0,12,12,312
64349495,24,12.0,12.0,12,12,288
64352495,22,12.0,12.0,12,12,264
64355495,27,12.0,219.85185185185185,5488,10,5936
64358495,24,12.0,12.0,12,12,288
64361495,27,12.0,11.851851851851851,12,10,320
64364495,26,12.0,12.0,12,12,312
64367495,28,12.0,12.0,12,12,336
64370495,30,12.0,12.0,12,12,360
64373495,26,12.0,11.615384615384615,12,10,302
64376495,28,12.0,11.821428571428571,12,10,331
64379495,21,12.0,11.904761904761905,12,10,250
64382495,20,12.0,19.5,166,10,390
64385495,32,12.0,14.25,86,10,456
64388495,28,12.0,16.785714285714285,150,10,470
64391495,29,12.0,11.379310344827585,12,10,330
64394495,25,12.0,12.0,12,12,300
64397495,34,12.0,11.823529411764707,12,11,402
64400495,27,12.0,445.85185185185185,5998,12,12038
64403495,25,12.0,12.0,12,12,300
64406495,34,12.0,11.823529411764707,12,10,402
64409495,27,12.0,12.0,12,12,324
64412495,28,12.0,16.678571428571427,143,12,467
64415495,40,12.0,167.35,6109,10,6694
64418495,30,12.0,11.8,12,10,354
64421495,38,12.0,294.1842105263158,5504,11,11179
64424495,27,12.0,7418.592592592592,100001,12,200302
64430495,28,12.0,11.785714285714286,12,10,330
64433495,31,12.0,16.451612903225808,150,12,510
64436495,26,12.0,12.0,12,12,312
64439495,38,12.0,15.631578947368421,150,12,594
64442495,30,12.0,13.9,75,10,417
64445495,44,12.0,4793.045454545455,100001,10,210894
64448495,23,12.0,11.826086956521738,12,10,272
64451495,28,12.0,11.928571428571429,12,10,334
64454495,27,12.0,17.11111111111111,150,12,462
64457495,33,12.0,193.45454545454547,6000,12,6384
64460495,28,12.0,11.785714285714286,12,10,330
64463495,30,12.0,21.2,150,12,636
64466495,26,12.0,7713.692307692308,100001,10,200556
64469495,36,12.0,5566.5,100001,10,200394
64472495,28,12.0,12.0,12,12,336
64475495,31,12.0,12.0,12,12,372
64478495,29,12.0,21.379310344827587,150,10,620
64481495,29,12.0,12.0,12,12,348
64484495,25,12.0,351.8,8507,12,8795
64487495,29,12.0,12.0,12,12,348
64490495,23,12.0,16.347826086956523,113,11,376
64493495,26,12.0,17.03846153846154,143,12,443
64496495,29,12.0,16.689655172413794,150,10,484
64499495,29,12.0,11.931034482758621,12,10,346
64502495,28,12.0,12.0,12,12,336
64505495,32,12.0,12.0,12,12,384
64508495,26,12.0,11.846153846153847,12,10,308
64511495,27,12.0,11.851851851851851,12,10,320
64514495,31,12.0,19.35483870967742,250,10,600
64517495,28,12.0,12.0,12,12,336
64520495,26,12.0,11.76923076923077,12,10,306
64523495,32,12.0,12.25,20,12,392
64526495,26,12.0,12.0,12,12,312
64529495,31,12.0,11.709677419354838,12,10,363
64532495,33,12.0,12.121212121212121,20,10,400
64535495,35,12.0,1230.9714285714285,6108,10,43084
64538495,25,12.0,12.0,12,12,300
64541495,29,12.0,16.75862068965517,150,12,486
64544495,30,12.0,16.766666666666666,150,11,503
64547495,36,12.0,485.1388888888889,6153,10,17465
64550495,26,12.0,12.0,12,12,312
64553495,49,12.0,11.959183673469388,12,10,586
64556495,32,12.0,11.875,12,10,380
64559495,26,12.0,12.0,12,12,312
64562495,30,12.0,12.0,12,12,360
64565495,40,12.0,11.7,20,10,468
64568495,27,12.0,22.22222222222222,150,12,600
64571495,28,12.0,11.785714285714286,12,10,330
64574495,32,12.0,16.1875,150,10,518
64577495,20,12.0,12.0,12,12,240
64580495,25,12.0,12.0,12,12,300
64583495,52,12.0,1316.5384615384614,7724,12,68460
64586495,21,12.0,12.0,12,12,252
64589495,29,12.0,12.0,12,12,348
64592495,22,12.0,12.363636363636363,20,12,272
64595495,28,12.0,12.0,12,12,336
64598495,30,12.0,12.0,12,12,360
64601495,20,12.0,12.0,12,12,240
64604495,21,12.0,11.952380952380953,12,11,251
64607495,25,12.0,11.92,12,10,298
64610495,30,12.0,12.0,12,12,360
64613495,37,12.0,11.567567567567568,12,10,428
64616495,22,12.0,11.909090909090908,12,10,262
64619495,38,12.0,11.736842105263158,12,10,446
64622495,21,12.0,12.0,12,12,252
64625495,26,12.0,12.0,12,12,312
64628495,24,12.0,12.0,12,12,288
64631495,28,12.0,21.714285714285715,150,10,608
64634495,32,12.0,16.3125,150,12,522
64637495,54,12.0,1283.0185185185185,6921,10,69283
64640495,27,12.0,11.88888888888889,12,11,321
64643495,26,12.0,17.307692307692307,150,12,450
64646495,20,12.0,12.0,12,12,240
64649495,27,12.0,11.851851851851851,12,10,320
64652495,33,12.0,505.93939393939394,5559,12,16696
64655495,26,12.0,17.307692307692307,150,12,450
64658495,30,12.0,11.933333333333334,12,10,358
64661495,26,12.0,11.846153846153847,12,10,308
64664495,30,12.0,12.0,12,12,360
64667495,29,12.0,16.620689655172413,150,10,482
64670495,23,12.0,24.130434782608695,150,12,555
64673495,24,12.0,12.0,12,12,288
64676495,29,12.0,985.2758620689655,5998,10,28573
64679495,32,12.0,11.9375,12,10,382
64682495,28,12.0,12.0,12,12,336
64685495,33,12.0,11.93939393939394,12,10,394
64688495,26,12.0,12.0,12,12,312
64691495,26,12.0,11.846153846153847,12,10,308
64694495,26,12.0,12.0,12,12,312
64697495,31,12.0,11.935483870967742,12,10,370
64700495,30,12.0,12.0,12,12,360
64703495,31,12.0,11.548387096774194,12,10,358
64706495,24,12.0,12.0,12,12,288
64709495,29,12.0,11.931034482758621,12,10,346
64712495,30,12.0,12.0,12,12,360
64715495,31,12.0,11.935483870967742,12,10,370
64718495,28,12.0,12.0,12,12,336
64721495,36,12.0,12.0,12,12,432
64724495,30,12.0,12.0,12,12,360
64727495,24,12.0,12.0,12,12,288
64730495,33,12.0,171.0,5267,10,5643
64733495,31,12.0,391.48387096774195,5982,10,12136
64736495,28,12.0,16.928571428571427,150,12,474
64739495,28,12.0,12.0,12,12,336
64742495,26,12.0,12.0,12,12,312
64745495,29,12.0,12.0,12,12,348
64748495,29,12.0,16.75862068965517,150,12,486
64751495,29,12.0,12.0,12,12,348
64754495,30,12.0,192.16666666666666,5417,12,5765
64757495,38,12.0,11.605263157894736,12,10,441
64760495,26,12.0,12.0,12,12,312
64763495,26,12.0,11.846153846153847,12,10,308
64766495,31,12.0,16.193548387096776,150,10,502
64769495,24,12.0,11.666666666666666,12,10,280
64772495,26,12.0,416.65384615384613,5364,12,10833
64775495,26,12.0,15.0,90,12,390
64778495,38,12.0,12.0,12,12,456
64781495,15,12.0,11.733333333333333,12,10,176
64784495,40,12.0,12.0,12,12,480
64787495,20,12.0,12.0,12,12,240
64790495,24,12.0,12.0,12,12,288
64793495,18,12.0,12.0,12,12,216
64796495,29,12.0,11.862068965517242,12,10,344
64799495,25,12.0,12.0,12,12,300
64802495,43,12.0,154.53488372093022,6151,10,6645
64805495,30,12.0,12.0,12,12,360
64808495,40,12.0,11.8,12,10,472
64811495,37,12.0,11.675675675675675,12,10,432
64814495,47,12.0,120.44680851063829,5131,10,5661
64817495,32,12.0,12.0,12,12,384
64820495,37,12.0,11.945945945945946,12,10,442
64823495,46,12.0,11.91304347826087,12,10,548
64826495,35,12.0,84.74285714285715,1500,10,2966
64829495,24,12.0,11.916666666666666,12,10,286
64832495,40,12.0,11.3,12,10,452
64835495,25,12.0,12.0,12,12,300
64838495,28,12.0,11.928571428571429,12,10,334
64841495,26,12.0,12.0,12,12,312
64844495,20,12.0,12.0,12,12,240
64847495,31,12.0,178.06451612903226,5160,12,5520
64850495,25,12.0,11.92,12,10,298
64853495,31,12.0,11.935483870967742,12,10,370
64856495,28,12.0,12.0,12,12,336
64859495,34,12.0,12.0,12,12,408
64862495,35,12.0,11.942857142857143,12,10,418
64865495,25,12.0,12.0,12,12,300
64868495,28,12.0,11.928571428571429,12,10,334
64871495,30,12.0,12.0,12,12,360
64874495,28,12.0,11.964285714285714,12,11,335
64877495,24,12.0,12.0,12,12,288
64880495,30,12.0,12.0,12,12,360
64883495,34,12.0,186.94117647058823,5982,10,6356
64886495,34,12.0,11.764705882352942,12,10,400
64889495,27,12.0,11.925925925925926,12,10,322
64892495,22,12.0,15.545454545454545,90,12,342
64895495,30,12.0,11.933333333333334,12,10,358
64898495,24,12.0,11.916666666666666,12,10,286
64901495,4,12.0,13.5,20,10,54
64904495,21,12.0,11.904761904761905,12,10,250
64907495,32,12.0,1268.28125,10000,10,40585
64910495,25,12.0,11.92,12,10,298
64913495,28,12.0,11.535714285714286,12,10,323
64916495,33,12.0,1014.969696969697,5506,10,33494
64919495,24,12.0,12.0,12,12,288
64922495,28,12.0,12.0,12,12,336
64925495,25,12.0,12.0,12,12,300
64928495,26,12.0,11.846153846153847,12,10,308
64931495,30,12.0,11.433333333333334,12,10,343
64934495,19,12.0,11.789473684210526,12,10,224
64937495,24,12.0,12.0,12,12,288
64940495,30,12.0,11.8,12,10,354
64943495,31,12.0,11.935483870967742,12,10,370
64946495,31,12.0,11.935483870967742,12,10,370
64949495,32,12.0,11.9375,12,10,382
64952495,30,12.0,12.0,12,12,360
64955495,32,12.0,11.9375,12,10,382
64958495,35,12.0,11.714285714285714,12,10,410
64961495,30,12.0,11.933333333333334,12,10,358
64964495,32,12.0,12.0625,15,11,386
64967495,28,12.0,12.0,12,12,336
64970495,21,12.0,11.904761904761905,12,10,250
64973495,29,12.0,12.0,12,12,348
64976495,35,12.0,582.8285714285714,10000,10,20399
64979495,29,12.0,27.862068965517242,196,12,808
64982495,30,12.0,11.666666666666666,12,10,350
64985495,25,12.0,11.92,12,10,298
64988495,26,12.0,11.846153846153847,12,10,308
64991495,21,12.0,12.0,12,12,252
64994495,24,12.0,12.0,12,12,288
64997495,22,12.0,11.909090909090908,12,10,262
65000495,25,12.0,12.0,12,12,300
65003495,28,12.0,12.0,12,12,336
65006495,24,12.0,12.0,12,12,288
65009495,22,12.0,11.818181818181818,12,10,260
65012495,20,12.0,12.0,12,12,240
65015495,29,12.0,12.0,12,12,348
65018495,28,12.0,12.0,12,12,336
65021495,27,12.0,12.0,12,12,324
65024495,26,12.0,11.923076923076923,12,10,310
65027495,35,12.0,13.285714285714286,73,10,465
65030495,20,12.0,12.0,12,12,240
65033495,23,12.0,11.73913043478261,12,10,270
65036495,31,12.0,11.935483870967742,12,10,370
65039495,33,12.0,12.0,12,12,396
65042495,24,12.0,12.0,12,12,288
65045495,31,12.0,12.0,12,12,372
65048495,35,12.0,463.25714285714287,5426,10,16214
65051495,19,12.0,11.894736842105264,12,10,226
65054495,24,12.0,11.416666666666666,12,10,274
65057495,40,12.0,11.65,12,10,466
65060495,30,12.0,11.533333333333333,12,10,346
65063495,27,12.0,12.0,12,12,324
65066495,31,12.0,11.935483870967742,12,10,370
65069495,21,12.0,12.0,12,12,252
65072495,34,12.0,11.705882352941176,12,10,398
65075495,25,12.0,17.52,150,12,438
65078495,32,12.0,11.6875,12,10,374
65081495,16,12.0,12.0,12,12,192
65084495,24,12.0,12.0,12,12,288
65087495,37,12.0,11.72972972972973,12,10,434
65090495,45,12.0,20.822222222222223,159,10,937
65093495,27,12.0,11.925925925925926,12,10,322
65096495,25,12.0,21.52,250,12,538
65099495,28,12.0,11.785714285714286,12,10,330
65105495,33,12.0,16.09090909090909,150,10,531
65108495,31,12.0,11.935483870967742,12,10,370
65111495,27,12.0,11.777777777777779,12,10,318
65114495,30,12.0,11.933333333333334,12,10,358
65117495,33,12.0,19.818181818181817,150,10,654
65120495,19,12.0,19.05263157894737,150,10,362
65123495,16,12.0,12.0,12,12,192
65126495,6,12.0,12.0,12,12,72
65129495,59,12.0,283.59322033898303,5313,10,16732
65132495,35,12.0,12.0,12,12,420
65135495,30,12.0,17.133333333333333,166,12,514
65138495,24,12.0,12.0,12,12,288
65141495,22,12.0,12.0,12,12,264
65144495,31,12.0,11.709677419354838,15,10,363
65147495,32,12.0,11.75,12,10,376
65150495,24,12.0,12.0,12,12,288
65153495,30,12.0,802.2666666666667,6266,12,24068
65156495,24,12.0,21.916666666666668,250,12,526
65159495,35,12.0,19.542857142857144,150,10,684
65162495,24,12.0,12.0,12,12,288
65165495,30,12.0,12.0,12,12,360
65168495,34,12.0,19.0,250,12,646
65171495,34,12.0,12.0,12,12,408
65174495,40,12.0,146.15,5254,10,5846
65177495,29,12.0,11.931034482758621,12,10,346
65180495,29,12.0,208.68965517241378,5294,12,6052
65183495,32,12.0,16.4375,154,12,526
65186495,26,12.0,12.0,12,12,312
65189495,55,150.0,109.30909090909091,1500,12,6012
65192495,24,12.0,12.0,12,12,288
65195495,26,12.0,11.923076923076923,12,10,310
65198495,30,12.0,12.0,12,12,360
65201495,31,12.0,12.0,12,12,372
65204495,27,12.0,11.851851851851851,12,10,320
65207495,26,12.0,30.307692307692307,250,12,788
65210495,28,12.0,12.0,12,12,336
65213495,22,12.0,11.818181818181818,12,10,260
65216495,14,12.0,29.0,250,12,406
65219495,23,12.0,11.826086956521738,12,10,272
65222495,26,12.0,11.846153846153847,12,10,308
65225495,35,12.0,11.771428571428572,12,10,412
65228495,30,12.0,12.0,12,12,360
65231495,28,12.0,11.928571428571429,12,10,334
65234495,23,12.0,11.826086956521738,15,10,272
65237495,22,12.0,11.954545454545455,12,11,263
65240495,21,12.0,11.904761904761905,12,10,250
65243495,30,12.0,12.0,12,12,360
65246495,23,12.0,11.826086956521738,12,10,272
65249495,14,12.0,12.0,12,12,168
65252495,21,12.0,12.0,12,12,252
65255495,29,12.0,11.724137931034482,12,10,340
65258495,34,12.0,14.147058823529411,88,10,481
65261495,26,12.0,17.307692307692307,150,12,450
65264495,36,12.0,11.61111111111111,12,10,418
65267495,37,12.0,11.837837837837839,12,10,438
65270495,30,12.0,11.866666666666667,12,10,356
65273495,30,12.0,12.0,12,12,360
65276495,20,12.0,12.0,12,12,240
65279495,25,12.0,11.92,12,10,298
65282495,24,12.0,12.0,12,12,288
65285495,17,12.0,11.882352941176471,12,10,202
65288495,20,12.0,12.0,12,12,240
65291495,19,12.0,11.789473684210526,12,10,224
65294495,35,12.0,464.0,5438,10,16240
65297495,24,12.0,17.25,150,10,414
65300495,35,12.0,11.657142857142857,12,10,408
65303495,29,12.0,11.931034482758621,12,10,346
65306495,31,12.0,12.0,12,12,372
65309495,26,12.0,12.0,12,12,312
65312495,25,12.0,12.0,12,12,300
65315495,49,12.0,1115.8979591836735,6743,10,54679
65318495,32,12.0,15.875,150,10,508
65321495,35,12.0,11.685714285714285,12,10,409
65324495,27,12.0,19.0,203,10,513
65327495,29,12.0,201.68965517241378,5513,12,5849
65330495,37,12.0,11.45945945945946,12,10,424
65333495,24,12.0,12.0,12,12,288
65336495,21,12.0,12.0,12,12,252
65339495,24,12.0,12.0,12,12,288
65342495,27,12.0,13.481481481481481,52,12,364
65345495,27,12.0,11.703703703703704,12,10,316
65348495,38,12.0,11.368421052631579,12,10,432
65351495,26,12.0,12.0,12,12,312
65354495,31,12.0,11.741935483870968,12,10,364
65357495,26,12.0,12.0,12,12,312
65360495,28,12.0,11.714285714285714,12,10,328
65363495,25,12.0,12.0,12,12,300
65366495,34,12.0,1334.7941176470588,6952,10,45383
65369495,20,12.0,12.0,12,12,240
65372495,20,12.0,12.0,12,12,240
65375495,20,12.0,12.0,12,12,240
65378495,22,12.0,18.181818181818183,150,10,400
65381495,26,12.0,11.923076923076923,12,10,310
65384495,35,12.0,11.82857142857143,12,10,414
65387495,25,12.0,11.92,12,10,298
65390495,28,12.0,11.857142857142858,12,10,332
65393495,1,10.0,10.0,10,10,10
65396495,20,12.0,12.0,12,12,240
65399495,24,12.0,11.666666666666666,12,10,280
65402495,23,12.0,11.826086956521738,12,10,272
65405495,27,12.0,16.37037037037037,130,12,442
65408495,28,12.0,11.857142857142858,12,10,332
65411495,25,12.0,12.0,12,12,300
65414495,30,12.0,12.0,12,12,360
65417495,29,12.0,16.620689655172413,150,10,482
65420495,27,12.0,11.851851851851851,12,10,320
65423495,30,12.0,11.666666666666666,12,10,350
65426495,23,12.0,11.826086956521738,12,10,272
65429495,12,12.0,12.0,12,12,144
65432495,20,12.0,12.0,12,12,240
65435495,23,12.0,12.0,12,12,276
65438495,23,12.0,11.73913043478261,12,10,270
65441495,26,12.0,11.846153846153847,12,10,308
65444495,24,12.0,12.0,12,12,288
65447495,17,12.0,12.0,12,12,204
65450495,28,12.0,12.0,12,12,336
65453495,18,12.0,11.88888888888889,12,10,214
65456495,25,12.0,12.0,12,12,300
65459495,24,12.0,12.0,12,12,288
65462495,24,12.0,12.0,12,12,288
65465495,22,12.0,11.909090909090908,12,10,262
65468495,27,12.0,11.925925925925926,12,10,322
65471495,24,12.0,12.0,12,12,288
65474495,24,12.0,12.0,12,12,288
65477495,20,12.0,12.0,12,12,240
65480495,28,12.0,11.714285714285714,12,10,328
65483495,27,12.0,11.777777777777779,12,10,318
65486495,30,12.0,11.733333333333333,12,10,352
65489495,30,12.0,12.0,12,12,360
65492495,36,12.0,18.52777777777778,250,10,667
65495495,25,12.0,12.0,12,12,300
65498495,16,12.0,12.0,12,12,192
65501495,24,12.0,12.0,12,12,288
65504495,32,12.0,16.3125,150,12,522
65507495,25,12.0,30.8,250,10,770
65510495,20,12.0,11.7,12,10,234
65513495,17,12.0,12.0,12,12,204
65516495,26,12.0,12.0,12,12,312
65519495,36,12.0,11.61111111111111,12,10,418
65522495,26,12.0,11.846153846153847,12,10,308
65525495,17,12.0,11.882352941176471,12,10,202
65528495,18,12.0,12.0,12,12,216
65531495,28,12.0,20.428571428571427,250,10,572
65534495,29,12.0,390.62068965517244,5606,10,11328
65537495,26,12.0,11.923076923076923,12,10,310
65540495,29,12.0,11.862068965517242,12,10,344
65543495,29,12.0,11.655172413793103,12,10,338
65546495,20,12.0,12.0,12,12,240
65549495,39,12.0,11.948717948717949,12,10,466
65552495,27,12.0,20.814814814814813,250,12,562
65555495,20,12.0,11.7,12,10,234
65558495,20,12.0,12.0,12,12,240
65561495,13,12.0,11.692307692307692,12,10,152
65564495,28,12.0,12.0,12,12,336
65567495,35,12.0,12.028571428571428,15,10,421
65570495,29,12.0,11.862068965517242,12,10,344
65573495,31,12.0,11.419354838709678,12,10,354
65576495,30,12.0,16.6,150,12,498
65579495,24,12.0,12.0,12,12,288
65582495,24,12.0,12.0,12,12,288
65585495,9,12.0,11.777777777777779,12,10,106
65588495,37,12.0,11.945945945945946,12,10,442
65591495,47,12.0,14.680851063829786,150,10,690
65594495,47,12.0,11.702127659574469,12,10,550
65597495,34,12.0,11.647058823529411,12,10,396
65600495,36,12.0,11.777777777777779,12,10,424
65603495,36,12.0,11.833333333333334,12,10,426
65606495,34,12.0,11.823529411764707,12,10,402
65609495,44,12.0,11.909090909090908,12,10,524
65612495,40,12.0,11.85,12,10,474
65615495,46,12.0,11.978260869565217,15,10,551
65618495,34,12.0,11.941176470588236,12,10,406
65621495,58,12.0,364.8448275862069,5129,11,21161
65624495,52,12.0,20.03846153846154,150,10,1042
65627495,27,12.0,11.925925925925926,12,10,322
65630495,20,12.0,12.3,20,10,246
65633495,43,12.0,137.06976744186048,5254,10,5894
65636495,33,12.0,11.93939393939394,12,10,394
65639495,27,12.0,12.0,12,12,324
65642495,44,12.0,151.9090909090909,6168,12,6684
65645495,45,12.0,12.0,12,12,540
65648495,50,12.0,825.12,10000,10,41256
65651495,46,12.0,11.956521739130435,12,10,550
65654495,42,12.0,13.761904761904763,88,10,578
65657495,41,12.0,15.121951219512194,150,10,620
65660495,46,12.0,11.934782608695652,12,10,549
65663495,38,12.0,12.0,12,12,456
65666495,55,12.0,199.4909090909091,5230,10,10972
65669495,37,12.0,164.43243243243242,5102,10,6084
65672495,46,12.0,14.826086956521738,150,10,682
65675495,25,12.0,11.92,12,10,298
65678495,35,12.0,708.6,6565,10,24801
65681495,32,12.0,12.0,12,12,384
65684495,24,12.0,12.0,12,12,288
65687495,42,12.0,11.976190476190476,12,11,503
65690495,30,12.0,11.866666666666667,12,10,356
65693495,50,12.0,174.36,5305,10,8718
65696495,44,12.0,11.954545454545455,12,10,526
65699495,31,12.0,11.290322580645162,12,10,350
65702495,29,12.0,16.482758620689655,150,10,478
65705495,49,12.0,874.7755102040817,6496,10,42864
65708495,45,12.0,18.044444444444444,150,10,812
65711495,13,12.0,22.615384615384617,150,12,294
65714495,37,12.0,153.51351351351352,5254,10,5680
65717495,22,12.0,12.0,12,12,264
65720495,44,12.0,11.954545454545455,12,10,526
65723495,29,12.0,11.931034482758621,12,10,346
